"OrganizationIdentifier.x","ActivityIdentifier","ActivityStartDate","ActivityStartTime.Time","MonitoringLocationIdentifier","CharacteristicName","ResultMeasureValue.x","ResultMeasure.MeasureUnitCode.x","MeasureQualifierCode.x","ResultDetectionConditionText","ResultValueTypeName","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","ResultMeasureValue.y","ResultMeasure.MeasureUnitCode.y","MeasureQualifierCode.y","ResultSampleFractionText","strd","detect","quant","qual","set_det_limit","set_half_det_limit","set_0","half_crit","set_det_limit_excur","set_half_det_limit_excur","set_0_excur","half_crit_excur"
"OREGONDEQ","OREGONDEQ-11263-ORDEQ:201407071315:SR",2014-07-07,"13:15:00","OREGONDEQ-11263-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",26,"mg/l",NA,"Dissolved",0.572671453038902,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10443-ORDEQ:201411171516:SR",2014-11-17,"15:16:00","OREGONDEQ-10443-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",35,"mg/l",NA,"Dissolved",0.836070852475278,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-10521-ORDEQ:201411121427:SR",2014-11-12,"14:27:00","OREGONDEQ-10521-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",9,"mg/l",NA,"Dissolved",0.148386768533262,"","","<","0.2","0.1","0"," 0.07",1,0,0,0
"OREGONDEQ","OREGONDEQ-10418-ORDEQ:201409180957:SR",2014-09-18,"09:57:00","OREGONDEQ-10418-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",44,"mg/l",NA,"Dissolved",1.11881870831861,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11490-ORDEQ:201408121321:SR",2014-08-12,"13:21:00","OREGONDEQ-11490-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",41,"mg/l",NA,"Dissolved",1.02262948939789,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10763-ORDEQ:201409170837:SR",2014-09-17,"08:37:00","OREGONDEQ-10763-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",233,"mg/l",NA,"Dissolved",9.33874571427361,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11386-ORDEQ:201408141212:SR",2014-08-14,"12:12:00","OREGONDEQ-11386-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",120,"mg/l",NA,"Dissolved",4.01275078951006,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-13440-ORDEQ:201407081200:SR",2014-07-08,"12:00:00","OREGONDEQ-13440-ORDEQ","Lead","0.06","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",24,"mg/l",NA,"Total Recoverable",0.516650522013786,"","","=","0.06","0.06","0.06","0.06",0,0,0,0
"OREGONDEQ","OREGONDEQ-10344-ORDEQ:201410200741:SR",2014-10-20,"07:41:00","OREGONDEQ-10344-ORDEQ","Lead","0.2","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",26,"mg/l",NA,"Dissolved",0.572671453038902,"","","=","0.2","0.2","0.2","0.2",0,0,0,0
"OREGONDEQ","OREGONDEQ-10724-ORDEQ:201412091141:SR",2014-12-09,"11:41:00","OREGONDEQ-10724-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",199,"mg/l",NA,"Dissolved",7.63984291325125,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10458-ORDEQ:201410020941:SR",2014-10-02,"09:41:00","OREGONDEQ-10458-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",62,"mg/l",NA,"Dissolved",1.73124719747016,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-10686-ORDEQ:201409160827:SR",2014-09-16,"08:27:00","OREGONDEQ-10686-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",29,"mg/l",NA,"Dissolved",0.658077608589536,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-37399-ORDEQ:201411201241:SR",2014-11-20,"12:41:00","OREGONDEQ-37399-ORDEQ","Lead","<0.10","ug/l","","","Actual","","Minimum Reporting Level",1,"ug/l",33,"mg/l",NA,"Dissolved",0.775733788080823,"","","<","1","0.5","0"," 0.39",1,0,0,0
"OREGONDEQ","OREGONDEQ-11477-ORDEQ:201409151201:SR",2014-09-15,"12:01:00","OREGONDEQ-11477-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",276,"mg/l",NA,"Dissolved",11.5856852055138,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10537-ORDEQ:201407160700:SR",2014-07-16,"07:00:00","OREGONDEQ-10537-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",23,"mg/l",NA,"Dissolved",0.489918678878916,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-33642-ORDEQ:201411110736:SR",2014-11-11,"07:36:00","OREGONDEQ-33642-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",15,"mg/l",NA,"Dissolved",0.284320801948126,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-12012-ORDEQ:201412020831:SR",2014-12-02,"08:31:00","OREGONDEQ-12012-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",20,"mg/l",NA,"Dissolved",0.410067780044371,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-33929-ORDEQ:201409221541:SR",2014-09-22,"15:41:00","OREGONDEQ-33929-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",82,"mg/l",NA,"Dissolved",2.47132291843242,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10770-ORDEQ:201409161211:SR",2014-09-16,"12:11:00","OREGONDEQ-10770-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",42,"mg/l",NA,"Dissolved",1.05448597855228,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-33642-ORDEQ:201407071015:SR",2014-07-07,"10:15:00","OREGONDEQ-33642-ORDEQ","Lead","0.13","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",15,"mg/l",NA,"Dissolved",0.284320801948126,"","","=","0.13","0.13","0.13","0.13",0,0,0,0
"OREGONDEQ","OREGONDEQ-10537-ORDEQ:201411190723:SR",2014-11-19,"07:23:00","OREGONDEQ-10537-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",21,"mg/l",NA,"Dissolved",0.436344619224488,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10406-ORDEQ:201412081411:SR",2014-12-08,"14:11:00","OREGONDEQ-10406-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",26,"mg/l",NA,"Dissolved",0.572671453038902,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-10728-ORDEQ:201412100937:SR",2014-12-10,"09:37:00","OREGONDEQ-10728-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",421,"mg/l",NA,"Dissolved",19.8315002903638,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11856-ORDEQ:201507080750:SR",2015-07-08,"07:50:00","OREGONDEQ-11856-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",29,"mg/l",NA,"Dissolved",0.658077608589536,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10421-ORDEQ:201505131449:SR",2015-05-13,"14:49:00","OREGONDEQ-10421-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",37,"mg/l",NA,"Dissolved",0.897357005013293,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-13411-ORDEQ:201507071830:SR",2015-07-07,"18:30:00","OREGONDEQ-13411-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",22,"mg/l",NA,"Dissolved",0.462965400386606,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-12550-ORDEQ:201508061437:SR",2015-08-06,"14:37:00","OREGONDEQ-12550-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",42,"mg/l",NA,"Dissolved",1.05448597855228,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10690-ORDEQ:201508311459:SR",2015-08-31,"14:59:00","OREGONDEQ-10690-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",38,"mg/l",NA,"Dissolved",0.928344098925167,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10418-ORDEQ:201505140951:SR",2015-05-14,"09:51:00","OREGONDEQ-10418-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",42,"mg/l",NA,"Dissolved",1.05448597855228,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10350-ORDEQ:201510121009:SR",2015-10-12,"10:09:00","OREGONDEQ-10350-ORDEQ","Lead","0.05","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",31,"mg/l",NA,"Dissolved",0.716387334235309,"","","=","0.05","0.05","0.05","0.05",0,0,0,0
"OREGONDEQ","OREGONDEQ-11490-ORDEQ:201512011321:SR",2015-12-01,"13:21:00","OREGONDEQ-11490-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",69,"mg/l",NA,"Dissolved",1.9838067112515,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-12265-ORDEQ:201505191437:SR",2015-05-19,"14:37:00","OREGONDEQ-12265-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",31,"mg/l",NA,"Dissolved",0.716387334235309,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10812-ORDEQ:201503171501:SR",2015-03-17,"15:01:00","OREGONDEQ-10812-ORDEQ","Lead","0.07","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",13,"mg/l",NA,"Dissolved",0.236970535596937,"","","=","0.07","0.07","0.07","0.07",0,0,0,0
"OREGONDEQ","OREGONDEQ-10728-ORDEQ:201512021023:SR",2015-12-02,"10:23:00","OREGONDEQ-10728-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",442,"mg/l",NA,"Dissolved",21.0992496847418,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-10407-ORDEQ:201512020901:SR",2015-12-02,"09:01:00","OREGONDEQ-10407-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",380,"mg/l",NA,"Dissolved",17.4064008708148,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10428-ORDEQ:201409180901:SR",2014-09-18,"09:01:00","OREGONDEQ-10428-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",60,"mg/l",NA,"Dissolved",1.66046988855691,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10523-ORDEQ:201407081045:SR",2014-07-08,"10:45:00","OREGONDEQ-10523-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",30,"mg/l",NA,"Dissolved",0.687099796481718,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11043-ORDEQ:201408131209:SR",2014-08-13,"12:09:00","OREGONDEQ-11043-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",326,"mg/l",NA,"Dissolved",14.3209051234494,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11484-ORDEQ:201407150835:SR",2014-07-15,"08:35:00","OREGONDEQ-11484-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",45,"mg/l",NA,"Dissolved",1.1512880389533,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10533-ORDEQ:201407161215:SR",2014-07-16,"12:15:00","OREGONDEQ-10533-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",34,"mg/l",NA,"Dissolved",0.805781188062158,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11457-ORDEQ:201412090703:SR",2014-12-09,"07:03:00","OREGONDEQ-11457-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",25,"mg/l",NA,"Dissolved",0.544781177051544,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-11522-ORDEQ:201407141551:SR",2014-07-14,"15:51:00","OREGONDEQ-11522-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",55,"mg/l",NA,"Dissolved",1.48636738238529,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11905-ORDEQ:201407161150:SR",2014-07-16,"11:50:00","OREGONDEQ-11905-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",30,"mg/l",NA,"Dissolved",0.687099796481718,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10461-ORDEQ:201410020821:SR",2014-10-02,"08:21:00","OREGONDEQ-10461-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",41,"mg/l",NA,"Dissolved",1.02262948939789,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11043-ORDEQ:201412101228:SR",2014-12-10,"12:28:00","OREGONDEQ-11043-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",354,"mg/l",NA,"Dissolved",15.9047048889331,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-13424-ORDEQ:201411121031:SR",2014-11-12,"10:31:00","OREGONDEQ-13424-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",24,"mg/l",NA,"Dissolved",0.517193875414567,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-10730-ORDEQ:201501061051:SR",2015-01-06,"10:51:00","OREGONDEQ-10730-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",67,"mg/l",NA,"Dissolved",1.91089879464194,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-13014-ORDEQ:201509221137:SR",2015-09-22,"11:37:00","OREGONDEQ-13014-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",49,"mg/l",NA,"Dissolved",1.28311054016575,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10350-ORDEQ:201502021129:SR",2015-02-02,"11:29:00","OREGONDEQ-10350-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",30,"mg/l",NA,"Dissolved",0.687099796481718,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10948-ORDEQ:201502181301:SR",2015-02-18,"13:01:00","OREGONDEQ-10948-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",29,"mg/l",NA,"Dissolved",0.658077608589536,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10393-ORDEQ:201507151423:SR",2015-07-15,"14:23:00","OREGONDEQ-10393-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",34,"mg/l",NA,"Dissolved",0.805781188062158,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-10456-ORDEQ:201502181109:SR",2015-02-18,"11:09:00","OREGONDEQ-10456-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",31,"mg/l",NA,"Dissolved",0.716387334235309,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-36394-ORDEQ:201503171600:SR",2015-03-17,"16:00:00","OREGONDEQ-36394-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",478,"mg/l",NA,"Dissolved",23.3107461513812,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11521-ORDEQ:201508110857:SR",2015-08-11,"08:57:00","OREGONDEQ-11521-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",70,"mg/l",NA,"Dissolved",2.02047865876824,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10393-ORDEQ:201411191417:SR",2014-11-19,"14:17:00","OREGONDEQ-10393-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",15,"mg/l",NA,"Dissolved",0.284320801948126,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10404-ORDEQ:201408111121:SR",2014-08-11,"11:21:00","OREGONDEQ-10404-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",40,"mg/l",NA,"Dissolved",0.990984431253831,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10730-ORDEQ:201409231043:SR",2014-09-23,"10:43:00","OREGONDEQ-10730-ORDEQ","Lead","0.05","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",109,"mg/l",NA,"Total Recoverable",2.76385940549803,"","","=","0.05","0.05","0.05","0.05",0,0,0,0
"OREGONDEQ","OREGONDEQ-12552-ORDEQ:201410220859:SR",2014-10-22,"08:59:00","OREGONDEQ-12552-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",28,"mg/l",NA,"Dissolved",0.629327393963731,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11275-ORDEQ:201410211314:SR",2014-10-21,"13:14:00","OREGONDEQ-11275-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",28,"mg/l",NA,"Dissolved",0.629327393963731,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11521-ORDEQ:201412090907:SR",2014-12-09,"09:07:00","OREGONDEQ-11521-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",33,"mg/l",NA,"Dissolved",0.775733788080823,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-10376-ORDEQ:201410211049:SR",2014-10-21,"10:49:00","OREGONDEQ-10376-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",26,"mg/l",NA,"Dissolved",0.572671453038902,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10442-ORDEQ:201407141513:SR",2014-07-14,"15:13:00","OREGONDEQ-10442-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",56,"mg/l",NA,"Dissolved",1.52085503892094,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10996-ORDEQ:201411171243:SR",2014-11-17,"12:43:00","OREGONDEQ-10996-ORDEQ","Lead","<0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",30,"mg/l",NA,"Dissolved",0.687099796481718,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10508-ORDEQ:201505111413:SR",2015-05-11,"14:13:00","OREGONDEQ-10508-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",31,"mg/l",NA,"Dissolved",0.716387334235309,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-36776-ORDEQ:201505111009:SR",2015-05-11,"10:09:00","OREGONDEQ-36776-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",150,"mg/l",NA,"Dissolved",5.33099942182061,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11386-ORDEQ:201504231253:SR",2015-04-23,"12:53:00","OREGONDEQ-11386-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",71,"mg/l",NA,"Dissolved",2.0572939103507,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-11478-ORDEQ:201504231117:SR",2015-04-23,"11:17:00","OREGONDEQ-11478-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",71,"mg/l",NA,"Dissolved",2.0572939103507,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-12552-ORDEQ:201510140833:SR",2015-10-14,"08:33:00","OREGONDEQ-12552-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",28,"mg/l",NA,"Dissolved",0.629327393963731,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-10414-ORDEQ:201407161030:SR",2014-07-16,"10:30:00","OREGONDEQ-10414-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",45,"mg/l",NA,"Dissolved",1.1512880389533,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
"OREGONDEQ","OREGONDEQ-11522-ORDEQ:201411171423:SR",2014-11-17,"14:23:00","OREGONDEQ-11522-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",36,"mg/l",NA,"Dissolved",0.866597728064584,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-13574-ORDEQ:201407161415:SR",2014-07-16,"14:15:00","OREGONDEQ-13574-ORDEQ","Lead","0.07","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",26,"mg/l",NA,"Dissolved",0.572671453038902,"","","=","0.07","0.07","0.07","0.07",0,0,0,0
"OREGONDEQ","OREGONDEQ-10741-ORDEQ:201409240933:SR",2014-09-24,"09:33:00","OREGONDEQ-10741-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",128,"mg/l",NA,"Dissolved",4.35634989188749,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-10480-ORDEQ:201410020728:SR",2014-10-02,"07:28:00","OREGONDEQ-10480-ORDEQ","Lead","0.07","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",81,"mg/l",NA,"Dissolved",2.43302119175739,"","","=","0.07","0.07","0.07","0.07",0,0,0,0
"OREGONDEQ","OREGONDEQ-12012-ORDEQ:201408061648:SR",2014-08-06,"16:48:00","OREGONDEQ-12012-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",28,"mg/l",NA,"Dissolved",0.629327393963731,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10451-ORDEQ:201411171331:SR",2014-11-17,"13:31:00","OREGONDEQ-10451-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",25,"mg/l",NA,"Dissolved",0.544781177051544,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-11050-ORDEQ:201409231019:SR",2014-09-23,"10:19:00","OREGONDEQ-11050-ORDEQ","Lead","0.06","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",197,"mg/l",NA,"Dissolved",7.54223341227607,"","","=","0.06","0.06","0.06","0.06",0,0,0,0
"OREGONDEQ","OREGONDEQ-10997-ORDEQ:201411180739:SR",2014-11-18,"07:39:00","OREGONDEQ-10997-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",48,"mg/l",NA,"Dissolved",1.24986917631083,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-10917-ORDEQ:201410231201:SR",2014-10-23,"12:01:00","OREGONDEQ-10917-ORDEQ","Lead","0.03","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",50,"mg/l",NA,"Dissolved",1.31653763394871,"","","=","0.03","0.03","0.03","0.03",0,0,0,0
"OREGONDEQ","OREGONDEQ-10508-ORDEQ:201508311341:SR",2015-08-31,"13:41:00","OREGONDEQ-10508-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",32,"mg/l",NA,"Dissolved",0.745933969272114,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-14008-ORDEQ:201506221113:SR",2015-06-22,"11:13:00","OREGONDEQ-14008-ORDEQ","Lead","<0.20","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",30,"mg/l",NA,"Dissolved",0.687099796481718,"","","<","0.2","0.1","0","0.1",0,0,0,0
"OREGONDEQ","OREGONDEQ-10555-ORDEQ:201510120841:SR",2015-10-12,"08:41:00","OREGONDEQ-10555-ORDEQ","Lead","0.04","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",29,"mg/l",NA,"Dissolved",0.658077608589536,"","","=","0.04","0.04","0.04","0.04",0,0,0,0
"OREGONDEQ","OREGONDEQ-11275-ORDEQ:201510131349:SR",2015-10-13,"13:49:00","OREGONDEQ-11275-ORDEQ","Lead","0.02","ug/l","","","Actual","","Minimum Reporting Level",0.2,"ug/l",28,"mg/l",NA,"Dissolved",0.629327393963731,"","","=","0.02","0.02","0.02","0.02",0,0,0,0
